agv39,azc81,bdb223,bsj154,bwr202,drs203,eno150,hgo132,jem139,mbd135,nby169,nfb200,npo218,ofz208,qmj73,rgm35,rva241,wdb83,yfm28
0.599095366,0.669547244,0.537905427,0.759254747,0.787296745,0.708882354,0.450265819,0.548006061,0.531234633,0.478367071,0.899656901,0.215084054,0.185154519,0.895457821,0.761113228,0.534094165,0.684102689,0.83404817,0.484268772
0.349910829,0.571791174,0.456305776,0.683981777,0.588264307,0.720646624,0.567163465,0.566380608,0.692074551,0.521146141,0.088878949,0.938076808,0.602729344,0.03845414,0.924721264,0.440941701,0.542781501,0.771935242,0.40174877
0.697092585,0.512830706,0.508362428,0.742906127,0.861620633,0.009362654,0.314788512,0.070622506,0.357678199,0.699789584,0.582939633,0.264556797,0.807763582,0.268940655,0.511765499,0.439924716,0.116423193,0.78694017,0.92409355
0.792067109,0.13874307,0.483594325,0.147415473,0.183244814,0,0.421814233,0.04616541,0.334480304,0.937734661,0.653096162,0.212085095,0.886310227,0.372908875,0.396597926,0.60353022,0.113171876,0.027575821,0.299261279
0.197242407,0.550408709,0.517816507,0.604764412,0.731441053,0.695850853,0.825154675,0.814961133,0.820163207,0.384285541,0.914692935,0.906468603,0.363259159,0.270539638,0.669585978,0.49029529,0.69494407,0.640455501,0.469909212
0.329821741,0.230505728,0.662693035,0.51803874,0.710333446,0,0.060366897,0,0,0.008498225,0.191393463,0.529867845,0.812941333,0.045035969,0.569631994,0.541053268,0.032437274,0.784289711,0.408211272
0.749199677,0.503935265,0.776176496,0.533999126,0.689842078,0.654580457,0.390418304,0.889804355,0.404875813,0.998131675,0.670242317,0.106660178,0.052675941,0.130255437,0.713619287,0.460576385,0.736789248,0.675117636,0.970063257
0.382625107,0.328048231,0.245962042,0.444864078,0.36432221,0.366225604,0.759972226,0.391737827,0.766715175,0.55273789,0.237166783,0.310811518,0.92051918,0.081627712,0.048754398,0.893230309,0.327561267,0.359270666,0.465969424
0.310813553,0.257883429,0.925785899,1,0.928363494,0.854777192,0.323617841,0.859593505,0.292673866,0.041262417,0.123660737,0.618905064,0.105062105,0.384933311,0.610845781,0.485163302,0.910531469,0.914052312,0.051554363
0.97585563,0.232324375,0.095444183,0.454105228,0.406207085,0.500615445,0.376052168,0.476022355,0.482676925,0.259140774,0.412096733,0.914313009,0.973321193,0.010700327,0.599513432,0.880883516,0.612758996,0.360336104,0.985797656
0.22530309,0.884447708,0.375192067,0.218918799,0.288338156,0.801382289,0.321268117,0.893447956,0.32256343,0.909943357,0.506888828,0.275054807,0.054053158,0.744945393,0.864865479,0.299306748,0.702239205,0.416561914,0.517024925
0.24860547,0.770437528,0.756641007,0.591839233,0.537765705,0.39991885,0.10909556,0.166585638,0.09080094,0.327434734,0.359283283,0.584942945,0.905904447,0.441464613,0.628890762,0.439344862,0.21014021,0.466798148,0.800399109
0.186544339,0.867374382,0.216028746,0.741592345,0.667507398,0.315290294,0.807502612,0.033159805,0.845122015,0.938091795,0.593158103,0.502376854,0.571825392,0.253795052,0.980303703,0.147162719,0.150344574,0.776474994,0.17551077
0.054279856,0.438775252,0.500052101,0.063451137,0.014868871,1,0.197453993,1,0.405339351,0.205898313,0.094348095,0.349120814,0.769099041,0.380289007,0.545005807,0.76830254,0.984020988,0,0.63348374
0.794860249,0.459777738,0.317621221,0.551441469,0.392100819,0.167578923,0.662987512,0.147831513,0.712299408,0.746973584,0.685474684,0.171779329,0.160392244,0.994509126,0.489054188,0.853034693,0.211351431,0.341613113,0.006837655
0.529455926,0.142809717,0.573159002,0.931144151,0.828047604,0.600754061,0.205420293,0.536820348,0.298059122,0.213657254,0.152512285,0.762488131,0.316067562,0.768886593,0.879718684,0.894851783,0.441385763,0.821629394,0.684633703
0.163250241,0.138403025,0.795313052,0.534466722,0.573260965,0,0.426712731,0,0.381209636,0.228300838,0.695732928,0.87673937,0.210361551,0.024804462,0.031909321,0.723622329,0.111621738,0.560544727,0.084931741
0.160857794,0.701805853,0.117374417,0.463575683,0.479708876,0.502788258,0.43395933,0.339823752,0.287390438,0.273441957,0.368683464,0.067860685,0.919206715,0.509746619,0.294840673,0.675808558,0.549698432,0.409500843,0.232535255
0.78212718,0.875496653,0.274163964,0.235786628,0.435609578,0.952118506,0.166578727,0.711382478,0.198176763,0.137648546,0.317133453,0.633129315,0.517900985,0.054064554,0.585723935,0.94968254,0.846068695,0.603713878,0.369922387
0.629354854,0.322225654,0.899425382,0.604563238,0.627110503,0.541122088,0.467912175,0.564067736,0.493530758,0.083385469,0.557646459,0.624060485,0.213062789,0.926313994,0.113491561,0.405276992,0.559539364,0.542991944,0.750903297
0.386669441,0.153611546,0.925588999,0.878620567,0.814432717,0.546485817,0.616459271,0.679693342,0.806523936,0.303375393,0.42201605,0.3249874,0.159757871,0.023246025,0.041862681,0.598436614,0.516409057,0.87562112,0.228968691
0.488728382,0.514068529,0.518696802,0.849996898,0.877781608,0,0.742888617,0.259234497,0.651962121,0.523532955,0.708439537,0.929819615,0.843479374,0.619867469,0.003359609,0.643753774,0.129634037,0.787127661,0.717832039
0.654791481,0.406723055,0.461877403,0.407604871,0.474434549,0.880047162,0.852082605,0.918490108,0.94595402,0.406410183,0.603578366,0.219464994,0.671675443,0.004962201,0.852937268,0.613212176,0.858012397,0.396262136,0.853578549
0.37228272,0.851739925,0.858879253,0.78599406,0.96162756,0.042918729,0.344923929,0,0.234548133,0.948540157,0.926867026,0.442525188,0.723434609,0.531476348,0.824816176,0.103768055,0.161401775,1,0.068923366
0.004748503,0.706554114,0.956252991,0.531399545,0.581284996,0.176412142,0.547646457,0.308311673,0.696137695,0.702150246,0.827472873,0.496566703,0.885786911,0.959953655,0.908525391,0.688643575,0.125664732,0.727272792,0.323877906
0.087499183,0.309653234,0.652840877,0.920905944,0.943808553,0.875669037,0.003763641,0.654570895,0.030038595,0.868867877,0.627305742,0.364221991,0.564449461,0.288924802,0.240517217,0.11290563,0.700505848,1,0.750324064
0.398261471,0.99810328,0.528801044,0.533282283,0.406059496,0.748414725,0.223832705,0.953467366,0.079201392,0.435017954,0.171536419,0.355264122,0.874846923,0.037518047,0.633059666,0.604491372,0.897076679,0.422502764,0.829764722
0.396017097,0.929619898,0.522774129,0.82572038,0.813642648,0.109667027,0.332113707,0.040946251,0.150329647,0.843134828,0.05464453,0.646337955,0.186241783,0.757310023,0.24522351,0.557242431,0.239726223,0.935330811,0.828702653
0.157836861,0.973992971,0.941294649,0.907011731,0.909527366,0.498339375,0.063880091,0.553040179,0.206278974,0.834947276,0.900484858,0.945434504,0.033724636,0.275637954,0.913530659,0.281749718,0.563704061,0.854525869,0.414353521
0.78209163,0.081702978,0.33563303,0.662055751,0.483878832,0.3064152,0.994397272,0.242483264,0.97115012,0.413515552,0.223106284,0.320695343,0.830788349,0.179327765,0.642858368,0.72007891,0.376169981,0.530505546,0.025154595
0.509405586,0.382939749,0.460787977,0.552104567,0.596450022,0.519102127,0.2976465,0.449328927,0.41470398,0.882652008,0.443380711,0.193866809,0.48135146,0.759235261,0.442683498,0.812598745,0.527700188,0.546209846,0.010518305
0.27388251,0.941951222,0.652758174,0.839788257,0.83885824,0.127450035,0.179103656,0.209533527,0.134941178,0.007510005,0.227418027,0.788277825,0.12874446,0.905378174,0.076701966,0.661112141,0.180809063,0.939467146,0.676435675
0.813339788,0.42352189,0.391285573,0.969842442,0.989666046,1,0.104474285,1,0.008708732,0.30637927,0.96850465,0.195142969,0.25857154,0.421717843,0.844661904,0.733698545,0.944492542,0.966578913,0.856012173
0.892804101,0.845462358,0.808359253,0.228078445,0.39443175,0.77061265,0.418922558,0.853124084,0.441907247,0.335446473,0.158791089,0.610355796,0.252086536,0.083462653,0.549669459,0.788601288,0.88558443,0.440698648,0.433133047
0.528282913,0.00460742,0.947841112,0.291143657,0.206722751,0.128706229,0.666975724,0.176847785,0.563809362,0.248695056,0.206655717,0.713275511,0.842234654,0.769926567,0.652166049,0.62082414,0.170357957,0.198784757,0.384188449
0.256020431,0.655474192,0.835415821,0.452998295,0.389927313,0.968981317,0.528836128,0.920547311,0.759313102,0.928079736,0.566766028,0.736063387,0.940126522,0.286720499,0.586876254,0.819647964,0.96430605,0.369886456,0.709354187
0.068364329,0.263107425,0.34395186,0.267098189,0.266445743,0.149639166,0.589624212,0.197670582,0.468184615,0.72439989,0.717292374,0.208067923,0.906926817,0.856289587,0.826553314,0.215500929,0.211928888,0.323074688,0.396500601
0.826636819,0.100064266,0.145556097,0.622811237,0.610324681,0.497760211,0.66680089,0.651185795,0.801191355,0.719574762,0.277202188,0.69262528,0.01006092,0.686153412,0.60887781,0.396415492,0.565319369,0.502456156,0.081032431
0.144690416,0.619085408,0.337249763,0.981101393,0.880110013,0.133592166,0.201327539,0.345609251,0.051674982,0.418226514,0.930463555,0.970241348,0.804291892,0.536286631,0.694691557,0.920221852,0.298314781,0.874889005,0.904463856
0.32807226,0.833351969,0.63697062,0.613714982,0.780244033,0.973023758,0.401360334,0.809804937,0.463568754,0.185146806,0.129329474,0.241934484,0.229626321,0.827240589,0.340210389,0.124996545,0.927248883,0.825530349,0.479102634
0.270219697,0.808606028,0.520922178,0.077639931,0.167971463,0.71281158,0.243379176,0.684958155,0.357681368,0.183363625,0.404892803,0.867297549,0.95574731,0.073710269,0.791316292,0.007132871,0.694050486,0.173518818,0.213516117
0.390530702,0.197443424,0.070329816,1,0.851297119,1,0.823995241,0.573160931,0.839575933,0.143096843,0.552523707,0.656205475,0.412650907,0.114358392,0.582370402,0.071573486,0.826809396,0.804518903,0.501655974
0.628640094,0.654339341,0.113519577,0.49516619,0.810862587,0.038829512,0.278248862,0.170414826,0.346624917,0.238660234,0.993281141,0.539645171,0.558466509,0.395527919,0.049149369,0.699309788,0.068005851,0.541904349,0.631037677
0.122331278,0.867549429,0.19410509,0.833728951,0.650275388,0.176385342,0.753778249,0.264020908,0.663434668,0.323235944,0.68564012,0.573196509,0.180173249,0.472979461,0.829309838,0.125012343,0.413153603,0.701498725,0.954637837
0.163795788,0.932552534,0.121292541,0.602740811,0.532543848,0.227595745,0.766118674,0.340743188,0.781769957,0.184799203,0.359397436,0.395115609,0.992752692,0.475640664,0.281928945,0.282298605,0.295456804,0.6934673,0.391702115
0.56347677,0.312740945,0.364944384,1,0.954653276,0.886186439,0.861946746,0.995719182,0.972049465,0.454374505,0.536974319,0.528885521,0.602082011,0.003739271,0.358395036,0.040978417,0.945393026,1,0.230133292
0.125076082,0.820307339,0.235835128,0.510625929,0.404113801,0.681250283,0.37033371,0.550700719,0.429480977,0.292641142,0.60581799,0.425787747,0.757917672,0.712005951,0.324626737,0.620003645,0.549262752,0.169112681,0.716759633
0.653516266,0.186322463,0.876187117,0.875022955,0.876509914,0.407222853,0.897870242,0.312927436,0.798523172,0.269780904,0.804725835,0.503933399,0.418872995,0.908670605,0.890005689,0.019802543,0.331380111,0.945493722,0.813596469
0.993347108,0.708861897,0.562635829,0.651195454,0.441710494,0.885060173,0.80903508,0.973455125,0.843687372,0.399906272,0.441080467,0.847873468,0.017266892,0.173981091,0.946683293,0.118814471,0.872607336,0.318118031,0.125486442
0.605429111,0.957721329,0.893476445,0.035479533,0.028602282,0.009728188,0.399270295,0,0.426987339,0.477754426,0.410108575,0.637839314,0.645590216,0.603584636,0.29100056,0.889983528,0.042292696,0.064823664,0.727615544
0.036422397,0.608786508,0.609039859,0.185828674,0.363166413,0.683866506,0.819442766,0.810436197,0.861090077,0.775885727,0.068051888,0.390647751,0.610161979,0.341936982,0.382526117,0.62439933,0.852850344,0.507988771,0.378609274
0.312685042,0.285484753,0.965196559,0.077530042,0.065244918,0.406928017,0.20924995,0.425935713,0.101566868,0.028526342,0.352422807,0.274059249,0.141192457,0.516235037,0.746268586,0.169316151,0.349704186,0.142491749,0.467186298
0.21028618,0.048134782,0.67468164,0.668432715,0.706328338,0.778052211,0.359828523,0.523472247,0.244858229,0.752414029,0.075303441,0.379092654,0.185220323,0.300084747,0.840952179,0.792872968,0.614324434,0.763915661,0.418384047
0.463044901,0.26468324,0.902450034,0.308383676,0.38898974,0.554362625,0.520474693,0.464122327,0.451485522,0.681362715,0.660999348,0.538211956,0.707178727,0.130706357,0.942496606,0.162207929,0.382854967,0.555899746,0.69031317
0.793854506,0.058563271,0.806111979,0.587691117,0.675069698,0.934871186,0.7172629,0.730335881,0.668707692,0.747391428,0.122814832,0.437837457,0.706361581,0.890065184,0.58261067,0.552109123,0.760309139,0.720137421,0.590586812
0.325097423,0.46644101,0.360537002,0.489533265,0.59061293,0.649624643,0.062870301,0.743478444,0.063066801,0.989404963,0.549848657,0.974340338,0.169192336,0.23716982,0.972072142,0.90710433,0.657279673,0.590365252,0.142860899
0.043712862,0.405741996,0.148562958,0.059195499,0.001821007,0.492890212,0.973957461,0.408943535,0.948945197,0.90088315,0.401495849,0.259561515,0.974265777,0.838736048,0.624132346,0.221522698,0.393276194,0,0.407529575
0.723472373,0.962650882,0.213420117,0.127943207,0.060222634,0.444877705,0.018685598,0.410878156,0,0.273689489,0.142524637,0.324091251,0.974020382,0.294024353,0.606968249,0.582059929,0.450189415,0,0.241855347
0.557689609,0.697825199,0.100680569,0.733090503,0.878314053,0.146975221,0.000872081,0.152019032,0,0.393559305,0.163475876,0.397440091,0.952564824,0.679974712,0.658841372,0.083438688,0.315984167,0.701483487,0.74764817
0.304545782,0.030788023,0.322360018,0.259975658,0.398147725,0.406290944,0.87060648,0.49536165,0.728293385,0.178678805,0.035139272,0.915899497,0.825554753,0.797537397,0.7947295,0.123275618,0.5437908,0.675707211,0.464093065
0.801237749,0.021913922,0.786772403,0.503338958,0.43904257,0,0.167477534,0.016703896,0.054348757,0.485316574,0.833885284,0.562827429,0.744531808,0.870428259,0.978885618,0.703592744,0.051651403,0.425230576,0.953405518
0.228962285,0.116631382,0.929274822,0.427352133,0.545373768,0.244421835,0.47563509,0.14245907,0.514784748,0.313028714,0.40563025,0.580515282,0.392632426,0.49169198,0.495204544,0.438513161,0.090733489,0.599639422,0.151231154
0.77756149,0.296073063,0.378884926,0.094720515,0.16976816,0.039057067,0.915023605,0.218359303,0.874644823,0.503578514,0.244890248,0.772725954,0.767849856,0.786208844,0.246558167,0.505706673,0.029701809,0.143314514,0.663206379
0.986203984,0.601364847,0.067968087,0.554374922,0.600291006,0.937157168,0.005975542,0.919125937,0.076591183,0.974032465,0.854523669,0.380063113,0.317830893,0.851758993,0.896975491,0.981559041,0.949885154,0.580358953,0.873909648
0.225250796,0.524117372,0.757968295,0.289453457,0.354065911,0.321819025,0.728498427,0.399811266,0.862548283,0.57394387,0.09319922,0.892966524,0.46242729,0.175959744,0.884742645,0.671321553,0.495231516,0.300742179,0.992903762
0.551139436,0.314889881,0.867672191,0.262725506,0.320431675,0.599477714,0.927345393,0.5798763,0.891149115,0.998734477,0.521401827,0.032828423,0.777791732,0.328851704,0.223743722,0.792981424,0.506787571,0.373543885,0.340497394
0.230753066,0.037140906,0.858588152,0.349819532,0.323307442,1,0.922295378,1,1,0.866161815,0.417010308,0.718659102,0.946339256,0.635137477,0.860446311,0.044445123,0.96625998,0.262589997,0.914457378
0.895333342,0.835578402,0.941734487,0.592964715,0.698640904,0.209932632,0.79044508,0.352947018,0.820139577,0.266690119,0.487289,0.314765315,0.016094153,0.286259458,0.463075619,0.972629617,0.207975872,0.949750627,0.164042817
0.885489254,0.695772176,0.022041078,0.66300859,0.698472576,0.90953452,0.21516972,0.633296169,0.345996288,0.400681813,0.78175945,0.747052745,0.441918941,0.749724516,0.604633177,0.796223898,0.737391019,0.707303701,0.763935825
0.521587292,0.008983561,0.508376192,0.794048386,0.838757671,0.769383125,0.889319324,0.836493479,0.965103714,0.25932209,0.385470907,0.357148358,0.094839474,0.200892781,0.622240445,0.32345794,0.729089145,0.826201931,0.245041057
0.300951713,0.823697934,0.532953208,0.144103121,0.228642877,0.758635229,0.576034733,0.64529555,0.494483115,0.154923052,0.401941648,0.872762559,0.819913725,0.368662949,0.2417094,0.809009471,0.691052633,0.305200945,0.779690442
0.070410013,0.380851749,0.373537975,0.15746012,0.135723881,0.671369242,0.350341118,0.772913852,0.35718294,0.625364784,0.182110214,0.40388593,0.402517095,0.146944877,0.740665962,0.359680056,0.649000917,0.066266503,0.90299763
0.458800217,0.529139124,0.353251146,0.481689302,0.600754362,0.725744936,0.863630449,0.716459675,0.702905281,0.131810279,0.352780063,0.289244731,0.099044822,0.321766966,0.78267277,0.096428127,0.661690675,0.655956449,0.313338224
0.824980017,0.969665121,0.045977178,0.784743696,0.738505011,0.389662954,0.974441079,0.762249871,1,0.903615822,0.250495096,0.948867598,0.99679959,0.265383411,0.498345026,0.689742325,0.514232949,0.672547174,0.3734622
0.785131461,0.677533912,0.279648819,0.728652634,0.795688778,0.150467239,0.032676986,0.063252286,0,0.49005728,0.014205874,0.834966182,0.115445375,0.076633327,0.207271699,0.586314108,0.191740373,0.781515141,0.228037646
0.072202803,0.878496849,0.881102572,0.703356774,0.581702007,0.190503087,0.925707579,0.317301863,1,0.650646845,0.013835445,0.30140136,0.311061947,0.792034233,0.066273334,0.770179404,0.279352563,0.588656223,0.05731022
0.947645579,0.712863815,0.76038685,0.477929277,0.467213526,0.111623319,0.576160457,0.18611715,0.792993257,0.816135481,0.007930262,0.14114257,0.122086294,0.368933132,0.622976147,0.093084028,0.206021477,0.451910033,0.32638468
0.696534722,0.192505852,0.852649265,0.779472002,0.747008552,0.56817716,0.427565714,0.558532086,0.516465324,0.38683254,0.200475177,0.06285366,0.176703291,0.130276154,0.255134938,0.83420187,0.65737261,0.696800222,0.280226376
0.160761266,0.587578503,0.702174027,0.581361306,0.526914709,0.538566637,0.453093784,0.519337228,0.365294787,0.387965833,0.961094183,0.666103612,0.121703297,0.053497025,0.749515728,0.379119157,0.589716836,0.560724631,0.746995034
0.713122917,0.010865798,0.388415106,0.581128322,0.591269702,1,0.422114292,0.999533691,0.403651587,0.913214337,0.831113809,0.867518629,0.974341932,0.777360329,0.926283452,0.663123354,0.939953986,0.648731277,0.550060557
0.188310153,0.0117524,0.788334031,0.443725922,0.405808604,0.109806319,0.639612638,0.110446708,0.653128619,0.881903843,0.800059006,0.523004795,0.274162365,0.648827303,0.242234592,0.9097131,0.134105869,0.603874938,0.623386089
0.914918103,0.317252798,0.152736393,0.119175892,0.0645333,0.225846955,0.573656201,0.250347573,0.488137063,0.32908376,0.001249121,0.819953679,0.649864761,0.147963409,0.655487564,0.84978947,0.212529677,0.188861877,0.233514561
0.820546001,0.713753213,0.314832322,0.883677864,0.94954124,0.51884974,0.576105713,0.451326389,0.477387982,0.520402003,0.621022356,0.146321811,0.348441091,0.735277369,0.293325964,0.932185519,0.467046625,1,0.041837099
0.507440722,0.965240231,0.735740586,0.054539539,0.202100069,0.341506234,0.896122765,0.365406069,0.926328942,0.183972339,0.965830525,0.443619228,0.518565563,0.372178251,0.108682755,0.5189822,0.299080981,0.13084142,0.643549168
0.211603829,0.110915014,0.659561736,0.153503057,0.061575843,0,0.771299589,0,0.895807971,0.574567613,0.460882621,0.811267111,0.83442689,0.699512704,0.748650805,0.57083401,0.031209618,0.04905751,0.551801802
0.253485623,0.320598933,0.642567988,0.958393075,0.975977246,0.899430783,0.829562454,0.784911785,0.761039712,0.791434786,0.201983436,0.583442559,0.387515285,0.526289335,0.135068502,0.041119622,0.716116363,0.903686411,0.349567291
0.917441419,0.265772103,0.598539579,0.93187304,0.925794473,0,0.089008149,0,0.179266791,0.513004985,0.437994152,0.190014024,0.841861846,0.670511836,0.867607495,0.848987363,0.03937974,1,0.795604473
0.213425279,0.616493433,0.443855189,0.701624048,0.740686857,0.468055097,0.888837924,0.557751636,1,0.734440349,0.390792314,0.691576728,0.634046885,0.568217383,0.130397584,0.685675174,0.603280933,0.78668771,0.055347561
0.04500954,0.373511958,0.087807343,0.460283696,0.495229914,0.95671007,0.652244328,1,0.684871905,0.233086249,0.623211601,0.213659701,0.684454499,0.966112086,0.325754373,0.945901868,0.971450408,0.503471299,0.48055521
0.928519942,0.934535967,0.385479872,0.170294206,0.25316912,0.340418517,0.938901833,0.472645316,0.988591039,0.903659052,0.419829487,0.485780279,0.878717015,0.139634734,0.55372689,0.321563862,0.430432751,0.209581836,0.546747514
0.832138045,0.190768592,0.431278261,0.865538115,0.922898114,0.944466861,0.590439574,0.812643085,0.583423654,0.874667659,0.89059751,0.791423377,0.213823398,0.425660346,0.30001644,0.752216434,0.756943487,0.945628825,0.50311611
0.078568323,0.344349894,0.638022331,0.199931107,0.376440021,1,0.542422624,1,0.460654384,0.772507074,0.854004141,0.831066203,0.518774732,0.029403794,0.940919518,0.341047889,0.989284411,0.336269179,0.610538876
0.945466739,0.348478715,0.701802017,0.583195795,0.652492846,0.968911787,0.560906403,0.842606484,0.80755379,0.84506753,0.813684087,0.944994551,0.328901434,0.161581002,0.422332877,0.894493922,0.752248877,0.569136099,0.336874835
0.087091079,0.353776972,0.252247792,0,0.027272695,0.570488065,0.848103715,0.37323801,0.848156653,0.421364423,0.467391183,0.020170868,0.443108266,0.782331281,0.639745901,0.003727192,0.48505377,0.084481774,0.463534691
0.492962267,0.975162951,0.65582745,0.632101422,0.799267046,0.879875676,0.193225166,0.907386429,0.238128862,0.219053541,0.243739554,0.516923369,0.947093766,0.392031986,0.708718899,0.003233272,0.850101152,1,0.713910622
0.119011698,0.910545837,0.427964626,0.921563576,0.923567286,1,0.886934471,0.811168095,0.88126502,0.005319112,0.066939802,0.533440241,0.378743093,0.41608526,0.619973898,0.460030717,0.748132096,1,0.5869264
0.94167057,0.325678415,0.680428251,0.50981676,0.592199085,0.88239968,0.413642072,0.792656874,0.295040891,0.791003857,0.505509967,0.921461894,0.037549454,0.292958082,0.220084356,0.355536844,0.825993611,0.54070879,0.144324794
0.59181939,0.625673073,0.553215551,0.31853551,0.316732693,0.30778887,0.154215904,0.531802896,0.145554452,0.755680908,0.580780388,0.864624188,0.35778818,0.704247721,0.236348335,0.819766917,0.448475543,0.378511234,0.543493451
0.011647972,0.962763092,0.296809836,0.703206984,0.501105503,0.352935471,0.59530512,0.487322904,0.438593178,0.180723187,0.349983211,0.953974234,0.424889696,0.408187341,0.973404334,0.73770229,0.451955146,0.494135954,0.680936536
0.367693649,0.397110089,0.88996671,0.458385076,0.446882276,0.623307368,0.21647892,0.4420638,0.210255028,0.256169296,0.593764211,0.137106975,0.417174662,0.114221219,0.059438763,0.989140596,0.630448972,0.401275904,0.273659219
0.576865535,0.392023615,0.185542376,0.663514505,0.458482983,0.084438469,0.115759334,0.299689895,0.159535888,0.109676327,0.485588397,0.65527306,0.414856663,0.914555888,0.808662782,0.172375527,0.202389719,0.625336198,0.242142907
0.559122914,0.180466942,0.227143229,0.435761362,0.550922071,0.378232338,0.979187776,0.484451556,0.91865228,0.550638793,0.045670812,0.842753707,0.607837127,0.785686519,0.011415195,0.490901291,0.310153339,0.532155296,0.837040848
0.94919094,0.077731435,0.276360363,0.744758119,0.798308708,0.575801489,0.893766024,0.462743422,0.959359678,0.523556087,0.643362666,0.047628008,0.233145311,0.908643967,0.923515423,0.810064427,0.456283435,0.848261826,0.726734144
0.130750648,0.79059564,0.812899854,0.844553098,0.967090272,0.072447974,0.292103438,0.15703882,0.294011848,0.665395586,0.349984069,0.227759619,0.465798422,0.986027681,0.828121395,0.488701883,0.044066001,0.889105543,0.213258265
0.556574537,0.982548087,0.555514454,0.516563847,0.585479054,0.563135956,0.015358451,0.745508006,0,0.673911899,0.202933956,0.050128834,0.776222759,0.248793899,0.52183617,0.198199253,0.750072667,0.547236063,0.69800085
0.72431296,0.40200974,0.529299882,0,0.038714205,0.922432254,0.839037555,0.83756106,0.891174024,0.492769753,0.995086473,0.513636419,0.43108892,0.3807347,0.864578752,0.981997033,0.940903733,0.034472252,0.808271186
0.10347526,0.192046081,0.421419519,0.372759553,0.295052986,0.991420862,0.90270686,0.775838464,0.921364172,0.449954364,0.421248159,0.367698458,0.219498658,0.197322709,0.460826729,0.440530777,0.889838893,0.270107896,0.002122346
0.439918255,0.190322759,0.179568446,0,0.005706776,1,0.877639938,0.880406465,0.766417739,0.693100655,0.90644071,0.935071873,0.570554007,0.515307298,0.913004196,0.673161688,0.82403616,0.005028921,0.986542426
0.42256433,0.68106759,0.062826788,0.703236476,0.74114293,1,0.684459781,1,0.723564621,0.21027018,0.644416716,0.036461522,0.247912042,0.6058507,0.186908918,0.677643355,0.976724008,0.638710811,0.44855236
0.138115685,0.049748313,0.728159939,1,0.942847555,0.572083635,0.348378441,0.30330802,0.197409139,0.100100801,0.385596083,0.809063238,0.713419475,0.284394502,0.939346266,0.50636913,0.470974447,0.897391405,0.710905012
0.654846264,0.227263746,0.419243504,0.083777496,0.149584977,0.293899265,0.908135932,0.162280029,0.946995234,0.499016879,0.430042647,0.840259368,0.781535625,0.943673917,0.829718625,0.056344055,0.309096845,0.35171773,0.508923466
0.282676029,0.897476839,0.484964754,0.608911539,0.458889143,0.669341788,0.391291106,0.612034852,0.326905787,0.181935464,0.651414144,0.714713706,0.100815467,0.630162209,0.283143563,0.361559875,0.601985358,0.423675699,0.917550919
0.046726869,0.530133791,0.923887612,0.613049908,0.538947461,0.370857754,0.13582931,0.526548171,0.211372893,0.160336061,0.811814013,0.477489087,0.920066663,0.737873664,0.437465784,0.543893526,0.35422307,0.500190744,0.148838533
0.867289984,0.966300134,0.101256942,0.820941955,0.901800665,0.394025815,0.901598316,0.202979793,0.775686243,0.822494052,0.796541387,0.04687093,0.698841893,0.287938564,0.627295542,0.523376168,0.299090251,0.975680712,0.144235617
0.997443838,0.49935312,0.246781579,0.037969961,0.118606569,0.90216919,0.437355591,0.93680082,0.379074331,0.110704042,0.7806406,0.109497774,0.485289969,0.502780443,0.600468547,0.24326332,0.938589604,0.005493281,0.456543846
0.476692778,0.144158257,0.796344969,0.036406321,0.041748053,0.569025265,0.590795432,0.561818712,0.63217049,0.525684979,0.88998614,0.690723066,0.853702274,0.101078608,0.364401887,0.138762451,0.57216517,0.124140706,0.568970822
0.300647345,0.728591,0.492447231,0.579853924,0.511102496,0.836565258,0.396061577,0.841490476,0.372761645,0.857053653,0.144625719,0.174759022,0.375285677,0.429281516,0.040421519,0.511357596,0.807698028,0.614364763,0.878388317
0.77611946,0.945901955,0.50777089,0.911571404,0.922807364,0.059226137,0.155979501,0.230332246,0.177138711,0.656589518,0.799615803,0.778564579,0.325068049,0.228059903,0.122436789,0.110201306,0.252690647,0.842468821,0.210947648
0.13006762,0.183008648,0.969536368,0.990481126,0.988297422,0.48621499,0.090907716,0.743254129,0.053763136,0.223207494,0.183948042,0.819581865,0.901511783,0.910601427,0.94722995,0.055239321,0.6546437,1,0.285974308
0.606236728,0.619128193,0.277911006,0.511229874,0.637669494,0.180230211,0.663473805,0.198668069,0.615935548,0.488061054,0.465190892,0.750344676,0.523346869,0.424049385,0.315823535,0.303788892,0.207114581,0.457077293,0.323752299
0.559038688,0.66168912,0.91304523,0.183866774,0.215585619,0.660814972,0.707126041,0.631225757,0.725633021,0.919239435,0.504992423,0.661496021,0.980065272,0.531292941,0.908874353,0.296576291,0.483357742,0.186748156,0.077588145
0.802373358,0.874428143,0.113209822,0.916234074,0.930341023,0.74211216,0.760027248,0.843774903,0.672057096,0.517388218,0.180047445,0.389258229,0.649658475,0.389597041,0.824461552,0.176874686,0.820124265,1,0.445371589
0.616974061,0.492166875,0.955638667,0.682296931,0.645975387,0.706779367,0.996261906,0.772914714,1,0.908584805,0.499468328,0.668095801,0.925234975,0.685083829,0.049927291,0.676751615,0.774638919,0.644927424,0.230338687
0.172866643,0.811597507,0.868723325,0.800076106,0.853212764,0.064150485,0.045759884,0.073594308,0,0.871432283,0.252226094,0.982297374,0.130568588,0.913507312,0.94709891,0.007471849,0.068780719,0.920897068,0.829585614
